# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: OCEANCOLOUR_GLO_BGC_L3_MY_009_103
# Dataset: cmems_obs-oc_glo_bgc-plankton_my_l3-multi-4km_P1D
# Variable: Mass concentration of chlorophyll a in sea water (CHL) milligram m-3
# Geometry: POLYGON ((124.89789 -9.092573, 127.379265 -8.486999, 127.433422 -8.294988, 127.12325 -8.230984, 126.404439 -8.339298, 125.51331 -8.432842, 124.991434 -8.541156, 124.89789 -9.092573))
# Values from graph: v(t): value vs. time

time,CHL
2009-02-17T00:00:00.000Z,
2009-02-18T00:00:00.000Z,
2009-02-19T00:00:00.000Z,
2009-02-20T00:00:00.000Z,0.27855631709098816
2009-02-21T00:00:00.000Z,0.19533157348632812
2009-02-22T00:00:00.000Z,
2009-02-23T00:00:00.000Z,0.3854369819164276
2009-02-24T00:00:00.000Z,
2009-02-25T00:00:00.000Z,0.13161824643611908
2009-02-26T00:00:00.000Z,0.2127353996038437
2009-02-27T00:00:00.000Z,0.12849271297454834
2009-02-28T00:00:00.000Z,0.16107897460460663
2009-03-01T00:00:00.000Z,
2009-03-02T00:00:00.000Z,
2009-03-03T00:00:00.000Z,
2009-03-04T00:00:00.000Z,0.14574562013149261
2009-03-05T00:00:00.000Z,0.22252008318901062
2009-03-06T00:00:00.000Z,0.18879598379135132
2009-03-07T00:00:00.000Z,0.14992421865463257
2009-03-08T00:00:00.000Z,0.31364205479621887
2009-03-09T00:00:00.000Z,0.1425277590751648
2009-03-10T00:00:00.000Z,0.2550346553325653
2009-03-11T00:00:00.000Z,0.23044680058956146
2009-03-12T00:00:00.000Z,0.21941278874874115
2009-03-13T00:00:00.000Z,0.1568111628293991
2009-03-14T00:00:00.000Z,0.17096535861492157
2009-03-15T00:00:00.000Z,
2009-03-16T00:00:00.000Z,0.14873972535133362
2009-03-17T00:00:00.000Z,0.20878514647483826
2009-03-18T00:00:00.000Z,0.22189299762248993
2009-03-19T00:00:00.000Z,0.2541358172893524
2009-03-20T00:00:00.000Z,0.25497302412986755
2009-03-21T00:00:00.000Z,0.17022570967674255
2009-03-22T00:00:00.000Z,0.1506047546863556
2009-03-23T00:00:00.000Z,0.15131554007530212
2009-03-24T00:00:00.000Z,0.1712235063314438
2009-03-25T00:00:00.000Z,0.16315095126628876
2009-03-26T00:00:00.000Z,0.1671115756034851
2009-03-27T00:00:00.000Z,0.1780964583158493
2009-03-28T00:00:00.000Z,
2009-03-29T00:00:00.000Z,
2009-03-30T00:00:00.000Z,0.1753346025943756
2009-03-31T00:00:00.000Z,0.1723516583442688
2009-04-01T00:00:00.000Z,0.14894549548625946
2009-04-02T00:00:00.000Z,0.20935961604118347
2009-04-03T00:00:00.000Z,0.1781465709209442
2009-04-04T00:00:00.000Z,0.17506098747253418
2009-04-05T00:00:00.000Z,0.21374952793121338
2009-04-06T00:00:00.000Z,0.15926267206668854
2009-04-07T00:00:00.000Z,0.12173973023891449
2009-04-08T00:00:00.000Z,0.1525188535451889
2009-04-09T00:00:00.000Z,0.14796407520771027
2009-04-10T00:00:00.000Z,0.14136628806591034
2009-04-11T00:00:00.000Z,0.14848974347114563
2009-04-12T00:00:00.000Z,0.16979579627513885
2009-04-13T00:00:00.000Z,0.16627399623394012
2009-04-14T00:00:00.000Z,0.16423353552818298
2009-04-15T00:00:00.000Z,0.14902497828006744
2009-04-16T00:00:00.000Z,0.1510101556777954
2009-04-17T00:00:00.000Z,0.1770094484090805
2009-04-18T00:00:00.000Z,0.14463837444782257
2009-04-19T00:00:00.000Z,
2009-04-20T00:00:00.000Z,
2009-04-21T00:00:00.000Z,0.16812734305858612
2009-04-22T00:00:00.000Z,0.2248889058828354
2009-04-23T00:00:00.000Z,0.15181732177734375
2009-04-24T00:00:00.000Z,0.180182546377182
2009-04-25T00:00:00.000Z,0.1954827904701233
2009-04-26T00:00:00.000Z,0.14311997592449188
2009-04-27T00:00:00.000Z,0.20884720981121063
2009-04-28T00:00:00.000Z,0.14040391147136688
2009-04-29T00:00:00.000Z,0.16459961235523224
2009-04-30T00:00:00.000Z,0.15675309300422668
2009-05-01T00:00:00.000Z,0.1530352681875229
2009-05-02T00:00:00.000Z,0.1295921355485916
2009-05-03T00:00:00.000Z,0.1471874713897705
2009-05-04T00:00:00.000Z,0.1819533258676529
2009-05-05T00:00:00.000Z,0.11636744439601898
2009-05-06T00:00:00.000Z,0.14601688086986542
2009-05-07T00:00:00.000Z,0.15901102125644684
2009-05-08T00:00:00.000Z,0.15497837960720062
2009-05-09T00:00:00.000Z,0.1598711609840393
2009-05-10T00:00:00.000Z,0.1604531854391098
2009-05-11T00:00:00.000Z,
2009-05-12T00:00:00.000Z,0.1674981415271759
2009-05-13T00:00:00.000Z,
2009-05-14T00:00:00.000Z,0.16254930198192596
2009-05-15T00:00:00.000Z,0.18711265921592712
2009-05-16T00:00:00.000Z,0.14286696910858154
2009-05-17T00:00:00.000Z,0.14999251067638397
2009-05-18T00:00:00.000Z,0.13297545909881592
2009-05-19T00:00:00.000Z,0.13684207201004028
2009-05-20T00:00:00.000Z,0.15397398173809052
2009-05-21T00:00:00.000Z,0.16512055695056915
2009-05-22T00:00:00.000Z,0.13822486996650696
2009-05-23T00:00:00.000Z,0.15269678831100464
2009-05-24T00:00:00.000Z,0.16794298589229584
2009-05-25T00:00:00.000Z,0.14433838427066803
2009-05-26T00:00:00.000Z,0.20025745034217834
2009-05-27T00:00:00.000Z,0.197771355509758
2009-05-28T00:00:00.000Z,0.19442430138587952
2009-05-29T00:00:00.000Z,0.20345056056976318
2009-05-30T00:00:00.000Z,0.2231397032737732
2009-05-31T00:00:00.000Z,0.19497349858283997
2009-06-01T00:00:00.000Z,0.16537222266197205
2009-06-02T00:00:00.000Z,0.17263273894786835
2009-06-03T00:00:00.000Z,0.17116181552410126
2009-06-04T00:00:00.000Z,0.21464864909648895
2009-06-05T00:00:00.000Z,0.1992892026901245
2009-06-06T00:00:00.000Z,0.1627500355243683
2009-06-07T00:00:00.000Z,0.23420222103595734
2009-06-08T00:00:00.000Z,0.17133374512195587
2009-06-09T00:00:00.000Z,0.18615411221981049
2009-06-10T00:00:00.000Z,0.14900794625282288
2009-06-11T00:00:00.000Z,0.20001322031021118
2009-06-12T00:00:00.000Z,0.17501847445964813
2009-06-13T00:00:00.000Z,0.24969124794006348
2009-06-14T00:00:00.000Z,0.1941915899515152
2009-06-15T00:00:00.000Z,0.22776582837104797
2009-06-16T00:00:00.000Z,0.2448877990245819
2009-06-17T00:00:00.000Z,0.18059395253658295
2009-06-18T00:00:00.000Z,0.19288356602191925
2009-06-19T00:00:00.000Z,0.1679055392742157
2009-06-20T00:00:00.000Z,0.21458013355731964
2009-06-21T00:00:00.000Z,0.19674986600875854
2009-06-22T00:00:00.000Z,0.23186364769935608
2009-06-23T00:00:00.000Z,0.22101058065891266
2009-06-24T00:00:00.000Z,0.17988704144954681
2009-06-25T00:00:00.000Z,0.20712704956531525
2009-06-26T00:00:00.000Z,0.17849022150039673
2009-06-27T00:00:00.000Z,0.20926301181316376
2009-06-28T00:00:00.000Z,0.187077596783638
2009-06-29T00:00:00.000Z,0.2500954270362854
2009-06-30T00:00:00.000Z,0.17305807769298553
2009-07-01T00:00:00.000Z,0.2636195123195648
2009-07-02T00:00:00.000Z,0.6568241119384766
2009-07-03T00:00:00.000Z,0.19458384811878204
2009-07-04T00:00:00.000Z,0.16606010496616364
2009-07-05T00:00:00.000Z,0.18552392721176147
2009-07-06T00:00:00.000Z,0.23490488529205322
2009-07-07T00:00:00.000Z,0.20607756078243256
2009-07-08T00:00:00.000Z,0.20078043639659882
2009-07-09T00:00:00.000Z,0.17969292402267456
2009-07-10T00:00:00.000Z,0.18040136992931366
2009-07-11T00:00:00.000Z,0.22562730312347412
2009-07-12T00:00:00.000Z,0.161528080701828
2009-07-13T00:00:00.000Z,0.19913533329963684
2009-07-14T00:00:00.000Z,0.17801877856254578
2009-07-15T00:00:00.000Z,0.21220403909683228
2009-07-16T00:00:00.000Z,0.15748782455921173
2009-07-17T00:00:00.000Z,0.13624492287635803
2009-07-18T00:00:00.000Z,0.10771729797124863
2009-07-19T00:00:00.000Z,0.12568922340869904
2009-07-20T00:00:00.000Z,0.1748734712600708
2009-07-21T00:00:00.000Z,0.18587741255760193
2009-07-22T00:00:00.000Z,0.19004854559898376
2009-07-23T00:00:00.000Z,0.20239867269992828
2009-07-24T00:00:00.000Z,0.2454867660999298
2009-07-25T00:00:00.000Z,0.23861587047576904
2009-07-26T00:00:00.000Z,0.22773215174674988
2009-07-27T00:00:00.000Z,0.23760738968849182
2009-07-28T00:00:00.000Z,0.2076387107372284
2009-07-29T00:00:00.000Z,0.24377790093421936
2009-07-30T00:00:00.000Z,0.2847633361816406
2009-07-31T00:00:00.000Z,0.25856706500053406
2009-08-01T00:00:00.000Z,0.2190062254667282
2009-08-02T00:00:00.000Z,0.19483676552772522
2009-08-03T00:00:00.000Z,0.2213294506072998
2009-08-04T00:00:00.000Z,0.2443082332611084
2009-08-05T00:00:00.000Z,0.2829816937446594
2009-08-06T00:00:00.000Z,0.2677082419395447
2009-08-07T00:00:00.000Z,0.36018112301826477
2009-08-08T00:00:00.000Z,0.35750940442085266
2009-08-09T00:00:00.000Z,0.36958247423171997
2009-08-10T00:00:00.000Z,0.4634994566440582
2009-08-11T00:00:00.000Z,0.34122657775878906
2009-08-12T00:00:00.000Z,0.3805936872959137
2009-08-13T00:00:00.000Z,0.3178764581680298
2009-08-14T00:00:00.000Z,0.3532790541648865
2009-08-15T00:00:00.000Z,0.2771225869655609
2009-08-16T00:00:00.000Z,0.35367175936698914
2009-08-17T00:00:00.000Z,0.5594096779823303
2009-08-18T00:00:00.000Z,0.4009762406349182
2009-08-19T00:00:00.000Z,0.6569046378135681
2009-08-20T00:00:00.000Z,0.3786145746707916
2009-08-21T00:00:00.000Z,0.42531850934028625
2009-08-22T00:00:00.000Z,0.3140568733215332
2009-08-23T00:00:00.000Z,0.4181898236274719
2009-08-24T00:00:00.000Z,0.37071260809898376
2009-08-25T00:00:00.000Z,0.2949356734752655
2009-08-26T00:00:00.000Z,0.4600343108177185
2009-08-27T00:00:00.000Z,0.22889861464500427
2009-08-28T00:00:00.000Z,0.23826420307159424
2009-08-29T00:00:00.000Z,0.20624610781669617
2009-08-30T00:00:00.000Z,0.20906202495098114
2009-08-31T00:00:00.000Z,0.19416767358779907
2009-09-01T00:00:00.000Z,0.2024637758731842
2009-09-02T00:00:00.000Z,0.23987120389938354
2009-09-03T00:00:00.000Z,0.15470001101493835
2009-09-04T00:00:00.000Z,0.1722501516342163
2009-09-05T00:00:00.000Z,0.17508117854595184
2009-09-06T00:00:00.000Z,0.1691896766424179
2009-09-07T00:00:00.000Z,0.1504065841436386
2009-09-08T00:00:00.000Z,0.1794084906578064
2009-09-09T00:00:00.000Z,0.15849438309669495
2009-09-10T00:00:00.000Z,
2009-09-11T00:00:00.000Z,0.2260449230670929
2009-09-12T00:00:00.000Z,0.21088458597660065
2009-09-13T00:00:00.000Z,0.2385137975215912
