# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: OCEANCOLOUR_GLO_BGC_L3_MY_009_103
# Dataset: cmems_obs-oc_glo_bgc-plankton_my_l3-multi-4km_P1D
# Variable: Mass concentration of chlorophyll a in sea water (CHL) milligram m-3
# Geometry: POLYGON ((124.929483 -8.98479, 124.929483 -7.707451, 127.346455 -7.707451, 127.346455 -8.98479, 124.929483 -8.98479))
# Values from graph: v(t): value vs. time

time,CHL
1997-12-31T00:00:00.000Z,
1998-01-01T00:00:00.000Z,0.17413204908370972
1998-01-02T00:00:00.000Z,
1998-01-03T00:00:00.000Z,0.20167818665504456
1998-01-04T00:00:00.000Z,
1998-01-05T00:00:00.000Z,
1998-01-06T00:00:00.000Z,0.24539819359779358
1998-01-07T00:00:00.000Z,
1998-01-08T00:00:00.000Z,0.22580872476100922
1998-01-09T00:00:00.000Z,
1998-01-10T00:00:00.000Z,0.1960432529449463
1998-01-11T00:00:00.000Z,
1998-01-12T00:00:00.000Z,0.17590177059173584
1998-01-13T00:00:00.000Z,
1998-01-14T00:00:00.000Z,0.1631355732679367
1998-01-15T00:00:00.000Z,0.15459850430488586
1998-01-16T00:00:00.000Z,0.16224122047424316
1998-01-17T00:00:00.000Z,0.15816354751586914
1998-01-18T00:00:00.000Z,
1998-01-19T00:00:00.000Z,0.1472383290529251
1998-01-20T00:00:00.000Z,
1998-01-21T00:00:00.000Z,
1998-01-22T00:00:00.000Z,
1998-01-23T00:00:00.000Z,0.22198940813541412
1998-01-24T00:00:00.000Z,
1998-01-25T00:00:00.000Z,0.17904628813266754
1998-01-26T00:00:00.000Z,
1998-01-27T00:00:00.000Z,
1998-01-28T00:00:00.000Z,0.22439204156398773
1998-01-29T00:00:00.000Z,
1998-01-30T00:00:00.000Z,0.25542151927948
1998-01-31T00:00:00.000Z,
1998-02-01T00:00:00.000Z,0.263444185256958
1998-02-02T00:00:00.000Z,
1998-02-03T00:00:00.000Z,0.17873629927635193
1998-02-04T00:00:00.000Z,0.1843336522579193
1998-02-05T00:00:00.000Z,0.1947632133960724
1998-02-06T00:00:00.000Z,0.1976153701543808
1998-02-07T00:00:00.000Z,
1998-02-08T00:00:00.000Z,0.19509507715702057
1998-02-09T00:00:00.000Z,
1998-02-10T00:00:00.000Z,
1998-02-11T00:00:00.000Z,
1998-02-12T00:00:00.000Z,0.17582166194915771
1998-02-13T00:00:00.000Z,
1998-02-14T00:00:00.000Z,
1998-02-15T00:00:00.000Z,
1998-02-16T00:00:00.000Z,0.14546988904476166
1998-02-17T00:00:00.000Z,0.18105503916740417
1998-02-18T00:00:00.000Z,0.14293569326400757
1998-02-19T00:00:00.000Z,
1998-02-20T00:00:00.000Z,
1998-02-21T00:00:00.000Z,0.1837759166955948
1998-02-22T00:00:00.000Z,
1998-02-23T00:00:00.000Z,0.31996285915374756
1998-02-24T00:00:00.000Z,
1998-02-25T00:00:00.000Z,0.1760759800672531
1998-02-26T00:00:00.000Z,0.2266765534877777
1998-02-27T00:00:00.000Z,0.1741611659526825
1998-02-28T00:00:00.000Z,0.15642568469047546
1998-03-01T00:00:00.000Z,
1998-03-02T00:00:00.000Z,0.22214318811893463
1998-03-03T00:00:00.000Z,
1998-03-04T00:00:00.000Z,
1998-03-05T00:00:00.000Z,
1998-03-06T00:00:00.000Z,0.33106571435928345
1998-03-07T00:00:00.000Z,
1998-03-08T00:00:00.000Z,
1998-03-09T00:00:00.000Z,
1998-03-10T00:00:00.000Z,0.17533712089061737
1998-03-11T00:00:00.000Z,0.20288343727588654
1998-03-12T00:00:00.000Z,0.15360698103904724
1998-03-13T00:00:00.000Z,
1998-03-14T00:00:00.000Z,
1998-03-15T00:00:00.000Z,0.20746645331382751
1998-03-16T00:00:00.000Z,
1998-03-17T00:00:00.000Z,0.21909582614898682
1998-03-18T00:00:00.000Z,
1998-03-19T00:00:00.000Z,0.23791095614433289
1998-03-20T00:00:00.000Z,0.24522972106933594
1998-03-21T00:00:00.000Z,0.1717531383037567
1998-03-22T00:00:00.000Z,0.1726146936416626
1998-03-23T00:00:00.000Z,0.15600094199180603
1998-03-24T00:00:00.000Z,0.18837539851665497
1998-03-25T00:00:00.000Z,
1998-03-26T00:00:00.000Z,0.1770896017551422
